Unnamed: 0,recipeID,recipe_name,summary,ingredient_name,category,recipe_image_link,main_source,all,full_step
356,327,두부오꼬노미야끼,간단재료로 쉽게 만드는 두부오꼬노미야끼입니다.,[재료] 두부  2/3모 달걀  3개 양파  1/4 양배추잎  2~3장 감자전분  [양념] 소금  후추 ,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/aaa32a881e54289e0800a156002448b8_m.jpg,"['두부', '달걀', '양파', '양배추잎', '감자전분']","['두부오꼬노미야끼', '간단', '재료', '두부오꼬노미', '두부', '달걀', '양파', '양배추잎', '감자전분', '두부', '뭐', '아기', '남편', '두부', '뭐', '아기', '남편', '요새', '두부', '다양', '할라피뇨', '맛', '요새', '두부', '다양', '할라피뇨', '맛', '남편', '칭찬', '번', '배치', '남편', '칭찬', '번', '배치', '양', '반', '비주얼', '빈약', '맛', '일품', '양', '반', '비주얼', '빈약', '맛', '일품', '밀가루', '최고', '냥동실', '오징어', '치즈', '장', '돈까스', '소스', '가다랭이', '가루', '패스요', '다이어트', '딸래미', '래시피', '감사', '밀가루', '최고', '냥동실', '오징어', '치즈', '장', '돈까스', '소스', '가다랭이', '가루', '패스요', '다이어트', '딸래미', '래시피', '감사', '양배추', '다음', '양배추', '다음', '부침개', '가루', '부침개', '가루', '냉동', '바지락', '칵테일', '새우', '맛', '후기', '마요네즈', '돈까스', '소스', '믹스', '냉동', '바지락', '칵테일', '새우', '맛', '후기', '마요네즈', '돈까스', '소스', '믹스', '맛', '맛', '집', '재료', '추가', '모양', '맛', '진짜', '최고', '집', '재료', '추가', '모양', '맛', '진짜', '최고', '야채', '머핀', '틀', '양배추', '단호박', '간', '야채', '머핀', '틀', '양배추', '단호박', '간', '재료', '설명', '덕', '부담', '시도', '취향', '첨가', '감사', '두부', '양배추', '양파', '팽이버섯', '청양고추', '개', '계란', '개', '감자', '전분', '큰술', '밀가루', '술', '재료', '설명', '덕', '부담', '시도', '취향', '첨가', '감사', '두부', '양배추', '양파', '팽이버섯', '청양고추', '개', '계란', '개', '감자', '전분', '큰술', '밀가루', '술', '전', '후라이팬', '접시', '감사', '전', '후라이팬', '접시', '감사', '짜투리', '두부', '반', '반모넣구', '대신', '부침', '가루', '추가', '새우', '한쪽', '면', '토핑', '계란', '베이컨', '추가', '부침', '가루', '두부', '때문', '전분', '겉', '겉바', '속', '촉', '가족', '입', '감사', '짜투리', '두부', '반', '반모넣구', '대신', '부침', '가루', '추가', '새우', '한쪽', '면', '토핑', '계란', '베이컨', '추가', '부침', '가루', '두부', '때문', '전분', '겉', '겉바', '속', '촉', '가족', '입', '감사', '아드님', '소금', '후추', '양', '재', '기록', '간', '아', '케찹', '아드님', '소금', '후추', '양', '재', '기록', '간', '아', '케찹', '첫판', '번', '판', '팬', '기름', '재료', '후', '계란', '하나', '윗면', '후', '뚜껑', '오코노미야끼', '고구마', '추가', '첫판', '번', '판', '팬', '기름', '재료', '후', '계란', '하나', '윗면', '후', '뚜껑', '오코노미야끼', '고구마', '추가', '오꼬노미야끼', '중', '감사', '오꼬노미야끼', '중', '감사', '맛', '양배추', '모양', '이상', '아이', '신랑', '맛', '양배추', '모양', '이상', '아이', '신랑', '두부', '검색', '맛', '소스', '돈가스', '소스', '마요네즈', '우유', '두부', '검색', '맛', '소스', '돈가스', '소스', '마요네즈', '우유', '두부', '감사', '두부', '감사', '최고', '최고', '실패', '바지락', '살', '돈까스', '소스', '마요네즈', '실패', '바지락', '살', '돈까스', '소스', '마요네즈', '가다랑어', '포', '대신', '오징어', '진미', '감사', '가다랑어', '포', '대신', '오징어', '진미', '감사', '맜', '칭찬', '맜', '칭찬', '남편', '소스', '엉망', '두부', '바람', '계란', '개', '듯', '장', '청양고추', '베이컨', '추가', '돈까스', '소스', '마요네즈', '남편', '소스', '엉망', '두부', '바람', '계란', '개', '듯', '장', '청양고추', '베이컨', '추가', '돈까스', '소스', '마요네즈', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강']","양배추와 양파는 채 썰어 둡니다. 그릇에 달걀을 깨어 두부를 넣고 저어 줍니다. 부드럽게 되었죠. 여기에 감자전분 4큰술을 넣고 저어 주세요. 여기에 채 썰어 둔 양배추, 양파, 소금, 후추를 넣고 섞습니다. 여유가 된다면 여기에 해산물을 넣어 드셔도 맛난답니다. 팬에 기름을 넉넉히 두르고 반죽을 다 넣고 팬 뚜껑 닫고 약불에서 익힙니다. 접시를 대고 뒤집어 한면을 마저 익힙니다. 너무 두꺼운 것 같으면 2장으로 나누어 익혀 주시기거나 양을 반으로 줄여 만들어 보세요."
357,829,두부오꼬노미야끼,간단재료로 쉽게 만드는 두부오꼬노미야끼입니다.,[재료] 두부  2/3모 달걀  3개 양파  1/4 양배추잎  2~3장 감자전분  [양념] 소금  후추 ,치매예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/aaa32a881e54289e0800a156002448b8_m.jpg,"['두부', '달걀', '양파', '양배추잎', '감자전분']","['두부오꼬노미야끼', '간단', '재료', '두부오꼬노미', '두부', '달걀', '양파', '양배추잎', '감자전분', '두부', '뭐', '아기', '남편', '두부', '뭐', '아기', '남편', '요새', '두부', '다양', '할라피뇨', '맛', '요새', '두부', '다양', '할라피뇨', '맛', '남편', '칭찬', '번', '배치', '남편', '칭찬', '번', '배치', '양', '반', '비주얼', '빈약', '맛', '일품', '양', '반', '비주얼', '빈약', '맛', '일품', '밀가루', '최고', '냥동실', '오징어', '치즈', '장', '돈까스', '소스', '가다랭이', '가루', '패스요', '다이어트', '딸래미', '래시피', '감사', '밀가루', '최고', '냥동실', '오징어', '치즈', '장', '돈까스', '소스', '가다랭이', '가루', '패스요', '다이어트', '딸래미', '래시피', '감사', '양배추', '다음', '양배추', '다음', '부침개', '가루', '부침개', '가루', '냉동', '바지락', '칵테일', '새우', '맛', '후기', '마요네즈', '돈까스', '소스', '믹스', '냉동', '바지락', '칵테일', '새우', '맛', '후기', '마요네즈', '돈까스', '소스', '믹스', '맛', '맛', '집', '재료', '추가', '모양', '맛', '진짜', '최고', '집', '재료', '추가', '모양', '맛', '진짜', '최고', '야채', '머핀', '틀', '양배추', '단호박', '간', '야채', '머핀', '틀', '양배추', '단호박', '간', '재료', '설명', '덕', '부담', '시도', '취향', '첨가', '감사', '두부', '양배추', '양파', '팽이버섯', '청양고추', '개', '계란', '개', '감자', '전분', '큰술', '밀가루', '술', '재료', '설명', '덕', '부담', '시도', '취향', '첨가', '감사', '두부', '양배추', '양파', '팽이버섯', '청양고추', '개', '계란', '개', '감자', '전분', '큰술', '밀가루', '술', '전', '후라이팬', '접시', '감사', '전', '후라이팬', '접시', '감사', '짜투리', '두부', '반', '반모넣구', '대신', '부침', '가루', '추가', '새우', '한쪽', '면', '토핑', '계란', '베이컨', '추가', '부침', '가루', '두부', '때문', '전분', '겉', '겉바', '속', '촉', '가족', '입', '감사', '짜투리', '두부', '반', '반모넣구', '대신', '부침', '가루', '추가', '새우', '한쪽', '면', '토핑', '계란', '베이컨', '추가', '부침', '가루', '두부', '때문', '전분', '겉', '겉바', '속', '촉', '가족', '입', '감사', '아드님', '소금', '후추', '양', '재', '기록', '간', '아', '케찹', '아드님', '소금', '후추', '양', '재', '기록', '간', '아', '케찹', '첫판', '번', '판', '팬', '기름', '재료', '후', '계란', '하나', '윗면', '후', '뚜껑', '오코노미야끼', '고구마', '추가', '첫판', '번', '판', '팬', '기름', '재료', '후', '계란', '하나', '윗면', '후', '뚜껑', '오코노미야끼', '고구마', '추가', '오꼬노미야끼', '중', '감사', '오꼬노미야끼', '중', '감사', '맛', '양배추', '모양', '이상', '아이', '신랑', '맛', '양배추', '모양', '이상', '아이', '신랑', '두부', '검색', '맛', '소스', '돈가스', '소스', '마요네즈', '우유', '두부', '검색', '맛', '소스', '돈가스', '소스', '마요네즈', '우유', '두부', '감사', '두부', '감사', '최고', '최고', '실패', '바지락', '살', '돈까스', '소스', '마요네즈', '실패', '바지락', '살', '돈까스', '소스', '마요네즈', '가다랑어', '포', '대신', '오징어', '진미', '감사', '가다랑어', '포', '대신', '오징어', '진미', '감사', '맜', '칭찬', '맜', '칭찬', '남편', '소스', '엉망', '두부', '바람', '계란', '개', '듯', '장', '청양고추', '베이컨', '추가', '돈까스', '소스', '마요네즈', '남편', '소스', '엉망', '두부', '바람', '계란', '개', '듯', '장', '청양고추', '베이컨', '추가', '돈까스', '소스', '마요네즈', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방']","양배추와 양파는 채 썰어 둡니다. 그릇에 달걀을 깨어 두부를 넣고 저어 줍니다. 부드럽게 되었죠. 여기에 감자전분 4큰술을 넣고 저어 주세요. 여기에 채 썰어 둔 양배추, 양파, 소금, 후추를 넣고 섞습니다. 여유가 된다면 여기에 해산물을 넣어 드셔도 맛난답니다. 팬에 기름을 넉넉히 두르고 반죽을 다 넣고 팬 뚜껑 닫고 약불에서 익힙니다. 접시를 대고 뒤집어 한면을 마저 익힙니다. 너무 두꺼운 것 같으면 2장으로 나누어 익혀 주시기거나 양을 반으로 줄여 만들어 보세요."
357,829,두부오꼬노미야끼,간단재료로 쉽게 만드는 두부오꼬노미야끼입니다.,[재료] 두부  2/3모 달걀  3개 양파  1/4 양배추잎  2~3장 감자전분  [양념] 소금  후추 ,치매예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/aaa32a881e54289e0800a156002448b8_m.jpg,"['두부', '달걀', '양파', '양배추잎', '감자전분']","['두부오꼬노미야끼', '간단', '재료', '두부오꼬노미', '두부', '달걀', '양파', '양배추잎', '감자전분', '두부', '뭐', '아기', '남편', '두부', '뭐', '아기', '남편', '요새', '두부', '다양', '할라피뇨', '맛', '요새', '두부', '다양', '할라피뇨', '맛', '남편', '칭찬', '번', '배치', '남편', '칭찬', '번', '배치', '양', '반', '비주얼', '빈약', '맛', '일품', '양', '반', '비주얼', '빈약', '맛', '일품', '밀가루', '최고', '냥동실', '오징어', '치즈', '장', '돈까스', '소스', '가다랭이', '가루', '패스요', '다이어트', '딸래미', '래시피', '감사', '밀가루', '최고', '냥동실', '오징어', '치즈', '장', '돈까스', '소스', '가다랭이', '가루', '패스요', '다이어트', '딸래미', '래시피', '감사', '양배추', '다음', '양배추', '다음', '부침개', '가루', '부침개', '가루', '냉동', '바지락', '칵테일', '새우', '맛', '후기', '마요네즈', '돈까스', '소스', '믹스', '냉동', '바지락', '칵테일', '새우', '맛', '후기', '마요네즈', '돈까스', '소스', '믹스', '맛', '맛', '집', '재료', '추가', '모양', '맛', '진짜', '최고', '집', '재료', '추가', '모양', '맛', '진짜', '최고', '야채', '머핀', '틀', '양배추', '단호박', '간', '야채', '머핀', '틀', '양배추', '단호박', '간', '재료', '설명', '덕', '부담', '시도', '취향', '첨가', '감사', '두부', '양배추', '양파', '팽이버섯', '청양고추', '개', '계란', '개', '감자', '전분', '큰술', '밀가루', '술', '재료', '설명', '덕', '부담', '시도', '취향', '첨가', '감사', '두부', '양배추', '양파', '팽이버섯', '청양고추', '개', '계란', '개', '감자', '전분', '큰술', '밀가루', '술', '전', '후라이팬', '접시', '감사', '전', '후라이팬', '접시', '감사', '짜투리', '두부', '반', '반모넣구', '대신', '부침', '가루', '추가', '새우', '한쪽', '면', '토핑', '계란', '베이컨', '추가', '부침', '가루', '두부', '때문', '전분', '겉', '겉바', '속', '촉', '가족', '입', '감사', '짜투리', '두부', '반', '반모넣구', '대신', '부침', '가루', '추가', '새우', '한쪽', '면', '토핑', '계란', '베이컨', '추가', '부침', '가루', '두부', '때문', '전분', '겉', '겉바', '속', '촉', '가족', '입', '감사', '아드님', '소금', '후추', '양', '재', '기록', '간', '아', '케찹', '아드님', '소금', '후추', '양', '재', '기록', '간', '아', '케찹', '첫판', '번', '판', '팬', '기름', '재료', '후', '계란', '하나', '윗면', '후', '뚜껑', '오코노미야끼', '고구마', '추가', '첫판', '번', '판', '팬', '기름', '재료', '후', '계란', '하나', '윗면', '후', '뚜껑', '오코노미야끼', '고구마', '추가', '오꼬노미야끼', '중', '감사', '오꼬노미야끼', '중', '감사', '맛', '양배추', '모양', '이상', '아이', '신랑', '맛', '양배추', '모양', '이상', '아이', '신랑', '두부', '검색', '맛', '소스', '돈가스', '소스', '마요네즈', '우유', '두부', '검색', '맛', '소스', '돈가스', '소스', '마요네즈', '우유', '두부', '감사', '두부', '감사', '최고', '최고', '실패', '바지락', '살', '돈까스', '소스', '마요네즈', '실패', '바지락', '살', '돈까스', '소스', '마요네즈', '가다랑어', '포', '대신', '오징어', '진미', '감사', '가다랑어', '포', '대신', '오징어', '진미', '감사', '맜', '칭찬', '맜', '칭찬', '남편', '소스', '엉망', '두부', '바람', '계란', '개', '듯', '장', '청양고추', '베이컨', '추가', '돈까스', '소스', '마요네즈', '남편', '소스', '엉망', '두부', '바람', '계란', '개', '듯', '장', '청양고추', '베이컨', '추가', '돈까스', '소스', '마요네즈', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방']","양배추와 양파는 채 썰어 둡니다. 그릇에 달걀을 깨어 두부를 넣고 저어 줍니다. 부드럽게 되었죠. 여기에 감자전분 4큰술을 넣고 저어 주세요. 여기에 채 썰어 둔 양배추, 양파, 소금, 후추를 넣고 섞습니다. 여유가 된다면 여기에 해산물을 넣어 드셔도 맛난답니다. 팬에 기름을 넉넉히 두르고 반죽을 다 넣고 팬 뚜껑 닫고 약불에서 익힙니다. 접시를 대고 뒤집어 한면을 마저 익힙니다. 너무 두꺼운 것 같으면 2장으로 나누어 익혀 주시기거나 양을 반으로 줄여 만들어 보세요."
358,329,"향긋한 톳밥 만들기, 톳요리 2가지와 톳효능",,,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/8f980aac99b401d89674c1343ff8b582_m.jpg,[],"['톳', '밥', '톳요리', '가지', '톳효능', '장 건강']",
359,330,초간단~ 다시마쌈밥 - 딸에게#,,,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/b6b8e777eaea518a7c4ecfdb816ef7f9_m.jpg,[],"['초', '간단', '다시마', '쌈밥', '딸', '장 건강']",
359,330,초간단~ 다시마쌈밥 - 딸에게#,,,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/b6b8e777eaea518a7c4ecfdb816ef7f9_m.jpg,[],"['초', '간단', '다시마', '쌈밥', '딸', '장 건강']",
360,720,초간단~ 다시마쌈밥 - 딸에게#,,,암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/b6b8e777eaea518a7c4ecfdb816ef7f9_m.jpg,[],"['초', '간단', '다시마', '쌈밥', '딸', '암 예방']",
360,720,초간단~ 다시마쌈밥 - 딸에게#,,,암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/b6b8e777eaea518a7c4ecfdb816ef7f9_m.jpg,[],"['초', '간단', '다시마', '쌈밥', '딸', '암 예방']",
361,331,초간단 곤약요리! 장아찌 드레싱의 곤약 비빔면 만들기,"저에게 7-8월은 다이어트와 함께한 방학이었습니다 ;_; (무려 5킬로 감량!)

더운 날씨다보니 곤약은 주로 차가운 비빔면을 많이 해먹었는데

새빨간 비빔국수 스타일은 많이들 알고 계실테니 

요번엔 장아찌를 활용한 비빔면을 소개해드릴게요!

옛날에 요리책에서 보고 적어뒀던 드레싱인데 닭가슴살이랑도 곤약이랑도 잘 어울리고

개운하고 깔끔한 맛이라 완전 강력추천이에요 ㅎㅎ

다이어트 하는 동안 참 많이도 해먹었습니다 ;-) 

곤약은 칼로리와 영양소가 거의 없으니 꼭 닭가슴살 같은 단백질을 곁들이는 것을 추천합니다.",[재료] 실곤약  1봉 (200g) 삶은 닭가슴살  1/2~1쪽 상추류  오이  토마토  양배추  참깨  약간 [양념] 고추 장아찌 다진 것  1T (혹은 기호에 따라 더 많이) 장아찌 국물  4T 설탕  1/2T (혹은 꿀1t) 간장  1T 참기름  1t,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/31/58a16373cce3354b0e37b9452bdaa4591_m.jpg,"['실곤약', '삶은', '닭가슴살', '상추류', '오이', '토마토', '양배추', '참깨', '약간']","['초', '곤약', '장아찌', '드레싱', '곤약', '비빔면', '월', '다이어트', '방학', '킬로', '감량', '날씨', '곤약', '비빔면', '비빔국수', '스타일', '터', '요번', '장아찌', '활용', '비빔면', '소개', '옛날', '책', '드레싱', '닭', '가슴살', '곤약', '맛', '강력', '추천', '다이어트', '동안', '곤약', '칼로리', '영양소', '닭', '가슴살', '단백질', '추천', '실곤약', '삶은', '닭가슴살', '상추류', '오이', '토마토', '양배추', '참깨', '약간', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강']","저는 무장아찌 국물을 썼는데, 간장이 들어간 아무 장아찌나 쓰시면 됩니다.요 무장아찌는 간장:설탕:소주:물:액젓을 1:1:1:1:1/2로 섞어서 만든 것입니다. 고추 장아찌는 산고추 다진 것을 사용했어요.그냥 고추 장아찌 쓰시면 되고요, 제 생각엔 할라피뇨 피클도 괜찮을 것 같습니다.고추 장아찌가 없으면 양파 장아찌 같은 것도 괜찮을 것 같은데, 고추 장아찌가 매콤하니 정말 강추예요 ㅎㅎ 소스 재료를 모두 섞어서 냉장고에 차갑게 보관해둡니다. 삶은 닭가슴살은 식혀서 찢어놓고 채소도 먹기좋은 크기로 잘라둡니다. 곤약은 끓는 물에 1-2분간 데쳐서 찬물에 헹궈서 물기를 쪽 빼줍니다. 실곤약 위에 채소를 얹고, 닭가슴살 찢은 것, 참깨를 올리면 완성입니다!소스는 따로 곁들입니다. 먹기 직전에 소스를 뿌려드시면 됩니다."
362,332,무말랭이무침,,[재료] 무말랭이  2줌 [양념] 간장  4T 꿀  2T 설탕  0.5T 마늘  0.5T 파  1줌 고추가루  2T 깨소금  약간 참기름  약간,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/02/e4650217794540bfb65162f098eb9cd01_m.jpg,['무말랭이'],"['무말랭이', '무침', '무말랭이', '장 건강', '장 건강']",말린 무말랭이를 물에 불려주세요. 1~2시간 정도 불려주고 무말랭이를 물을 꼭 짜주세요 분량의 양념을 넣고 조물조물~ 마지막으로 깨소금과 참기름을 넣어서 조물조물해주고 간을보아 싱거우면 취향껏 소금으로 맞춰주세요. 오돌오돌 무말랭이무침 밑반찬으로 최고지요?요거 무친날은 다른반찬 손도 안가고~
363,333,아삭하고 색이 고운 비트 & 양파 절임,비트물이 들어서 색이 고운 비트 & 양파 절임이에요. 새콤하고 살짝 달콤하고 아삭하게 씹히는 맛이 그만이랍니다.,[재료] 양파  2개 비트  1/3개 홍고추  1개 청고추  1개 [양념] 물  1컵 식초  1/3컵 설탕  1/3컵 간장  1큰술 통후추  약간 소금  약간,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/22/8a4ca2830f8afee419169f8275068ad3_m.jpg,"['양파', '비트', '홍고추', '청고추']","['색', '비트', '양파', '절임', '비트', '색', '비트', '양파', '절임', '맛', '양파', '비트', '홍고추', '청고추', '장 건강', '장 건강', '장 건강', '장 건강']","양파는 먹기 좋게 썰어주세요. 비트는 먹기 좋게 깍뚝 썰어서 물에 한번 담구었다가 빼줍니다. 물, 식초, 설탕, 통후추를 넣고 절임물을 팔팔 끓여주다가 소금을 넣고 간을 한 다음 완전히 식혀줍니다. 저장용 유리병에 양파와, 비트, 어슷 썰은 고추 등을 담구요. 식힌 절임물을 넣어주고 반나절 하루 이상 절여줍니다."
364,334,데리야끼 옥수수두부전,"노릇하니 부친 옥수수 두부전, 달콤 짭쪼롬한 데리야끼 소스와 함께 드세요.",[재료] 두부  1/2모 옥수수  3큰술 청양고추  1개 당근  1/8개 전분가루  2큰술 계란  1개 식용유  1큰술 양파  1/4개 마늘  2톨 당근  약간 풋고추  1개 [반죽 밑간] 소금  3/4작은술 후추  약간 [소스] 간장  2큰술 물  2큰술 설탕  1+1/2큰술 식초  1/2큰술,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/24/2e9a1bb4947add970a4e777e28913ba51_m.jpg,"['두부', '옥수수', '청양고추', '당근', '전분가루', '계란', '식용유', '양파', '마늘', '당근', '약간', '풋고추', '반죽', '밑간', '소금', '후추', '약간', '소스', '간장', '물', '설탕', '식초']","['데리야끼', '옥수수', '두부', '전', '옥수수', '두부', '전', '데리야끼', '소스', '두부', '옥수수', '청양고추', '당근', '전분가루', '계란', '식용유', '양파', '마늘', '당근', '약간', '풋고추', '반죽', '밑간', '소금', '후추', '약간', '소스', '간장', '물', '설탕', '식초', '장 건강', '장 건강', '장 건강']","과도를 삶은 옥수수 알맹이 줄 사이에 넣어 칼을 비스듬이 들어 주면 옥수수 알맹이가 줄지어 빠져 나옵니다. 그렇게 한줄을 뺀 후 손으로 옆으로 제껴주면 된다지요. 옥수수 몇개인지는 모르지만 한참 동안 삶은 찰 옥수수를 알알이 빼느라 작업을 하고보니 수북해졌어요. 옥수수 알맹이는 지퍼백에 넣어 냉동실에 두고 필요한 만큼 조금씩 덜어 사용하면 편하답니다. 그릇에 두부 1/2모를 포크를 이용해 곱게 으깨어 줍니다. 그리고 여기에 옥수수 3큰술, 씨를 빼고 다진 청양고추 1개, 당근 1/8개를 다져 넣고 전분가루 2큰술, 계란1개, 소금 3/4작은술, 후추약간 을 넣고 고루 섞어 반죽을 만들어 줍니다. 만들어진 반죽은 한큰술씩 떠서 둥글 넙적하니 빚어 줍니다. 그리고 달군 팬에 기름을 두르고 앞, 뒤 노릇하니 부쳐 줍니다. 소스팬에 기름 1큰술을 두르고 채썬 양파 1/4개, 마늘 2톨을 넣고 볶아 줍니다. 양파가 투명하게 볶아지면 당근 약간, 풋고추 한개를 씨를 빼고 채썰어 넣고 볶아 줍니다. 그리고 간장 2큰술, 물 2큰술, 설탕 1 + 1/2큰술, 식초 1/2큰술을 섞어 만든 소스를 붓고 한번 고르게 바글바글 끓여 데리야끼 소스를 만들어 줍니다. 그릇에 소스를 담고 노릇하니 부친 옥수수 두부전을 올려 소스와 함께 드세요."
365,335,우렁된장찌개 황금레시피,요즘 너무 육식만 한 우리 부부! 건강을 생각해 된장찌개 한번 먹기로 했어요~! 근데 흔한 된장찌개 말고 우렁된장찌개 해먹기로 결정~,[재료] 육수용  다시마 (멸치) 우렁  두부  양파  호박  청양고추  [양념] 된장  고춧가루  꿀  (생략가능),장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/04/9cd4827f71a0d7d06288853fc179bc981_m.jpg,"['육수용', '다시마', '멸치', '우렁', '두부', '양파', '호박', '청양고추']","['우렁', '된장찌개', '황금', '요즘', '육식', '우리', '부부', '건강', '생각', '된장찌개', '한번', '된장찌개', '우렁', '된장찌개', '결정', '육수용', '다시마', '멸치', '우렁', '두부', '양파', '호박', '청양고추', '맛', '장 건강', '장 건강', '장 건강', '장 건강']","먼저 육수를 내주세요~! 육수가 끓을동안 우렁, 양파, 두부,호박 등 재료 준비해주세요~ 전 양파, 청양고추 이렇게 보관해서 냉동실에 두고 써요. 오래오래 먹을수 있어서 좋아요 ! 야채는 먹기 좋게 썰어 주시고 된장 2, 고춧가루 1 넣어서 섞어주세요~ 우렁된장찌개 황금레시피 팁!! 저는 호박은 푹 다 익혀야 해서 제일먼저 넣었어요. 우렁은 잘 익어야하니, 호박 다음 넣어주고 준비한 된장을 풀어주세요~! 잠시 끓을때까지 대기! 양파, 두부 넣어주세요. 한번더 끓으면 파 넣고 조금 더 팔팔~! 꿀 1스푼 넣고 마무리~!"
366,336,감자조림 만드는 법,마가린의 고소한 향이 솔솔~ 간장 넣고 볶아서 감칠맛도 나고 아이들 밥반찬으로도 참 좋아요.,[재료] 감자  대파  [양념] 간장  물엿  마가린  통깨 ,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/21/c294c6dc46e8cdb7764334a23a0431861_m.jpg,"['감자', '대파']","['감자', '조림', '법', '마가린', '향', '간장', '감칠맛', '아이', '밥', '반찬', '감자', '대파', '애', '반찬', '장 건강', '장 건강']","먼저 재료부터 준비하고~감자는 먹기 좋은 크기로 잘라서 물에 한번 헹궈서 전분기 빼줬어요. 대파 넣어줬고요. 꽈리고추나 청양고추 넣어줘도 좋은데 재료가 없어서 간단하게 만들어봤네요. 먼저 팬은 예열한 뒤 사용했어요. 스텐팬은 예열해서 사용하면 눌어붙지 않더라고요. 예열이 끝난 뒤 기름 두르고 중불에서 감자 볶아주세요. 기름으로 약간 코팅해주듯이 먼저 볶아주면 좋답니다. 3분 정도 볶아준 뒤 약한 불에서 볶아주세요. 감자가 80% 정도 익었을 때 간장 3, 물엿 3 넣고 볶아주세요. 감자가 타지 않게 약한 불에서 볶아주세요. 감자가 다 익었으면 대파와 마가린 넣어주세요. 마지막에 마가린 넣어주면 풍미가 더 좋아지더라고요. 커피 수저로 한 수저쯤 넣어줘도 된답니다. 대파 향도 나면서 마가린의 고소한 향이 나서 더 식욕을 자극하는 감자조림 완성입니다~"
367,337,푸룬 크림치즈 파운드케이크,건강하고 고소 달콤한 푸룬 크림치즈 파운드케이크입니다.,[재료] 박력분  130g 건푸룬  100g 달걀  2개 우유  30g 베이킹파우더  5g [양념] 버터  100g 크림치즈  100g 설탕  100g 생크림  50g 소금  1g 바닐라향  2g,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/17/041494bdca6c80c53ba03e6fa0078c74_m.jpg,"['박력분', '건푸룬', '달걀', '우유', '베이킹파우더']","['푸룬', '크림', '치즈', '파운드', '케이크', '건강', '푸룬', '크림', '치즈', '파운드', '케이크', '박력분', '건푸룬', '달걀', '우유', '베이킹파우더', '장 건강', '장 건강']","버터를 크림화시킨 후에 크림치즈, 생크림, 설탕섞어놓은 것을 넣어 잘 섞어주세요. 달걀을 잘 풀어 3~4번 나누어 반죽과 분리가 되지않도록 잘 섞어주세요. 미리 체처놓은 가루류를 넣어 칼로 자르듯 잘 섞어주세요. 건푸룬을 적당히 잘라 반죽에 넣어 섞어주세요. 따스한 우유를 넣어 섞어주신 다음 파운드틀에 버터를 발라 반죽을 넣어 팬닝해주세요. 오븐 180도 30~35분 구워주세요.오븐"
368,338,"알로에 샐러드, 알로에 사포나리아 샐러드& 알로에 효소담기",,,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/47d1cefbe5dba93b2f419c51568f8f61_m.jpg,[],"['알로에', '샐러드', '알로에', '사포나리아', '샐러드', '알로에', '효소', '장 건강', '장 건강', '장 건강']",
